2.9523194483022,3.28458902943025,2.87630928185547,4.57069144545599,4.21591719811975,6.24362534227942,6.09576852783696,2.87339242378796,0.479372108395093,5.54302292843637
2.95324839790532,3.28566623409277,2.87693315124544,4.57038726665981,4.21645475425217,6.24302935357788,6.0952912104838,2.87368112183244,0.478690903516356,5.54162445379031
2.95417382169018,3.28671493614043,2.87755710955722,4.57008558293606,4.21699320150884,6.24243270673023,6.09481420196044,2.87396977810617,0.478009534890169,5.54025334234209
2.95601901965825,3.28874048324179,2.87880895581113,4.56948930150793,4.21807379172358,6.24123543464743,6.09385723140669,2.87454879215253,0.476643525076943,5.5375807929066
2.95785999405461,3.29068512511427,2.88006811820144,4.56890195492616,4.21915983137257,6.24003160278585,6.09289397869746,2.87513124446459,0.475271574937225,5.53498716952205
2.9670097301762,3.29952473247036,2.8864566048188,4.566083877552,4.22466244498677,6.23391777556522,6.08799303514259,2.87809320553774,0.468337795356833,5.52287938976984
2.97811355245757,3.30904696994021,2.89444473853982,4.56286263151413,4.23153480770138,6.22623112235208,6.0818236552401,2.88182620481774,0.45972690912133,5.50931126046691
2.99002189332508,3.31838085739526,2.90322909632738,4.55961846513273,4.23907977872126,6.21770468205991,6.07497568091741,2.8859796640401,0.450342088832142,5.49555182846844
3.00131521919533,3.32668876204768,2.91172128620305,4.55672156431116,4.24634932769324,6.20938714527367,6.06828593769439,2.89004583544743,0.441366983236763,5.48296715635037
3.01296990596484,3.33487762017775,2.92061695928102,4.55389853115736,4.25392314361554,6.2006029107995,6.06120186093349,2.8943580009654,0.432079178884291,5.47028598636129
3.02957582771732,3.34607091788618,2.93347682349126,4.55014133585602,4.26476901598887,6.18779607333032,6.0508204022347,2.90068310821228,0.418866988727333,5.45256471660425
3.05194110190606,3.36055192707919,2.95106478347669,4.54552037999466,4.279351010416,6.1701262311072,6.0363548721881,2.90949833108832,0.401194571857169,5.42909786169434
3.08157632375686,3.3790893664255,2.97472248098164,4.54007052331399,4.29841859565011,6.14618747763593,6.01642501571519,2.92163863189623,0.378044871892975,5.39844519233192
3.1181769377866,3.40140969126378,3.00433956076921,4.53423261707163,4.3213081275528,6.11610944944121,5.99075352309384,2.9372822131653,0.3497757183741,5.36113145890344
3.15967391652387,3.42634168941032,3.03829718737679,4.52860022342127,4.34614997073091,6.08165015488193,5.96040912595685,2.95583926658309,0.31784531520853,5.31960240176851
3.20330778214146,3.45240176758041,3.07431853105897,4.52360638513791,4.37086289431221,6.04526002428594,5.92725621763841,2.97628682366301,0.283987514847326,5.2770069096831
3.24606007733636,3.47793784889498,3.10985491523821,4.51947776148411,4.39363310587705,6.00959784562285,5.89367511879318,2.99727254091586,0.250156703056029,5.23651702500509
3.28664110741367,3.50226277488427,3.14377509778478,4.51614843966779,4.41393829668386,5.97581051253059,5.86089461909508,3.01809154055876,0.217176579519436,5.19933727748593
3.32582520197783,3.52587628026521,3.17668913996728,4.51340216248931,4.43237400569989,5.94327297082199,5.82847751310551,3.03905111528316,0.184351567951522,5.16465245421142
3.36563602926703,3.55002534226012,3.21029100038845,4.51102374789408,4.4499799445216,5.91030806588993,5.79482838174442,3.0612343825141,0.149883887357328,5.13065504548505
3.41016965168027,3.57725606973537,3.24808069288615,4.50879629287125,4.46840582106972,5.87353267010723,5.75639088119764,3.08714339383913,0.109870148431062,5.09409946283153
3.46170969772158,3.60908953816402,3.29210644620374,4.50672162537583,4.48816998192855,5.83106760346592,5.71091961702456,3.11862282092063,0.0615059826094106,5.0536898117679
3.52238337081944,3.64704790652421,3.34438994600199,4.50488718731995,4.50946152166175,5.78112633766174,5.65611022994618,3.15782866092046,0.00158264798444754,5.00861510512755
3.59390566496214,3.69253778750975,3.4067722856824,4.50346466938587,4.53206587729463,5.72214971805918,5.58980986132747,3.20720719374166,-0.07341276286404,4.95872821026451
3.67695945549703,3.74650105854772,3.48046225038329,4.50269480231369,4.55525069648392,5.65318003711131,5.51060420360059,3.26919105091124,-0.16669432728034,4.90483876100518
3.77071712937655,3.80912272918597,3.5656843594008,4.50283372752027,4.57780696598395,5.57407482438185,5.41836561443491,3.34581491893781,-0.280393749383399,4.84869067125693
3.8731726662571,3.88003560590427,3.66199539245136,4.504085588372,4.59830962463778,5.48505650301687,5.31408044084866,3.43877191327111,-0.415445410748755,4.79236894089675
3.98182748963118,3.9587901195774,3.76891688479416,4.50657402345268,4.61530514693699,5.38597349401265,5.19927947067138,3.54983299513306,-0.572066537775467,4.73772047527116
4.09246479515059,4.04392045896299,3.88461037242704,4.51029286140813,4.62714059502821,5.27740121473503,5.07751214084594,3.67923009175132,-0.747572919735613,4.68691603551395
