,'t',x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30
10,0.426271481393239,3.05194110190606,3.36055192707919,2.95106478347669,4.54552037999466,4.279351010416,6.1701262311072,6.0363548721881,2.90949833108832,0.401194571857169,5.42909786169434,0.230827965711129,0.613539353396485,-0.0602712070770067,-0.349416617797593,-0.0564446458495148,-0.375005934627185,0.396931643084196,0.824749535848349,0.36486053220771,0.155222973251854,0.469429003732971,0.165589214382251,0.810442207325621,0.253405277893418,-0.463318859030807,-0.770604748200741,0.908978683531783,-0.854876917893346,-0.368701609948477,0.044862421300689
11,0.548464660678691,3.08157632375686,3.3790893664255,2.97472248098164,4.54007052331399,4.29841859565011,6.14618747763593,6.01642501571519,2.92163863189623,0.378044871892975,5.39844519233192,0.238148211440631,0.644789846810605,-0.0807530474979717,-0.368018276452753,-0.0653960543221677,-0.383577684542814,0.416106183768694,0.820278741670633,0.383388597232266,0.139983487888564,0.468400222066133,0.165027519128505,0.813751601296481,0.244934226951816,-0.45471047259799,-0.769737042861061,0.914869896302471,-0.835746555984874,-0.38483065941761,0.0332448606653765
12,0.707213611329607,3.1181769377866,3.40140969126378,3.00433956076921,4.53423261707163,4.3213081275528,6.11610944944121,5.99075352309384,2.9372822131653,0.3497757183741,5.36113145890344,0.246225748650845,0.6750656293904,-0.100907791386446,-0.386266274336436,-0.074741457823136,-0.392307978047753,0.435091910407617,0.816813135131781,0.401321940357691,0.124600665478872,0.466386748189761,0.16444727990961,0.815211743341213,0.236094909377598,-0.443747505711333,-0.768337166407484,0.91842307220893,-0.81521691051562,-0.400835351116692,0.0227754642298072
13,0.897371923298927,3.15967391652387,3.42634168941032,3.03829718737679,4.52860022342127,4.34614997073091,6.08165015488193,5.96040912595685,2.95583926658309,0.31784531520853,5.31960240176851,0.254142194688063,0.701423089757465,-0.118720329306455,-0.402275593406828,-0.0835590855263773,-0.400053173366962,0.452031086261686,0.815129324766887,0.415850548175357,0.110864750215074,0.463487887589168,0.163849273494889,0.81453920415815,0.227851499655449,-0.43186872310076,-0.766393267449593,0.91920528544011,-0.795387241439589,-0.414856341445122,0.0147732306261108
14,1.1045249136585,3.20330778214146,3.45240176758041,3.07431853105897,4.52360638513791,4.37086289431221,6.04526002428594,5.92725621763841,2.97628682366301,0.283987514847326,5.2770069096831,0.261205468618911,0.722648489941579,-0.133267844683605,-0.41519695131827,-0.0913047630425459,-0.406180299465322,0.4660110398497,0.815330289430904,0.425742895165639,0.0997772281598679,0.460056811601849,0.163208369566135,0.812162350872862,0.220790885762552,-0.420502897611516,-0.764020681400068,0.917659078626925,-0.777585020432272,-0.426174874492255,0.0096053561196325
15,1.31274311196571,3.24606007733636,3.47793784889498,3.10985491523821,4.51947776148411,4.39363310587705,6.00959784562285,5.89367511879318,2.99727254091586,0.250156703056029,5.23651702500509,0.267067462448211,0.738787249030842,-0.144479249110893,-0.424990024444622,-0.097749586883109,-0.410587018706334,0.476881678519063,0.816953836430831,0.431288308526232,0.0915254899569154,0.456521429985609,0.162517329166331,0.808819681266818,0.215111868405341,-0.410544114179035,-0.761426055187956,0.914630373162032,-0.762343637737582,-0.434959820334949,0.0068712491825859
16,1.50774512573054,3.28664110741367,3.50226277488427,3.14377509778478,4.51614843966779,4.41393829668386,5.97581051253059,5.86089461909508,3.01809154055876,0.217176579519436,5.19933727748593,0.271827590926889,0.750926626259687,-0.15302865546625,-0.432295765736769,-0.103048894313675,-0.41360233683915,0.485219552003203,0.819411469002693,0.433644120309514,0.0855789907812844,0.45311507647984,0.161777819199388,0.805076588241988,0.210604279486382,-0.402047311557324,-0.758748261874292,0.910830171268473,-0.74927768931146,-0.441941190969025,0.0058083306434828
17,1.68527547768331,3.32582520197783,3.52587628026521,3.17668913996728,4.51340216248931,4.43237400569989,5.94327297082199,5.82847751310551,3.03905111528316,0.184351567951522,5.16465245421142,0.275807252457085,0.760375877066765,-0.159783714493193,-0.437909532018885,-0.10755146660186,-0.415635768454012,0.491822625454742,0.822359840839409,0.433845164192847,0.0812378310298305,0.44983126059945,0.160975125386254,0.801130418503227,0.206896817685789,-0.394572821441583,-0.755980791540963,0.906558915907753,-0.737529309041497,-0.44791419100724,0.0058026262463632
18,1.85037083891072,3.36563602926703,3.55002534226012,3.21029100038845,4.51102374789408,4.4499799445216,5.91030806588993,5.79482838174442,3.0612343825141,0.149883887357328,5.13065504548505,0.279333745045921,0.768156540342913,-0.165445073962296,-0.442447903492034,-0.111608616910969,-0.41696825945887,0.497349382987171,0.825727141625795,0.432423280255235,0.0779808271922909,0.446524576704257,0.160066145073835,0.796904376832192,0.203650174002119,-0.387564176430502,-0.752994713284899,0.901770569550326,-0.726144698282197,-0.453548452796969,0.0065354501326055
19,2.01241160365468,3.41016965168027,3.57725606973537,3.24808069288615,4.50879629287125,4.46840582106972,5.87353267010723,5.75639088119764,3.08714339383913,0.109870148431062,5.09409946283153,0.28276609444976,0.775105995102544,-0.170620643197731,-0.446392568713719,-0.115621746396656,-0.41772293687953,0.502373133673486,0.829739213909656,0.429321851998895,0.0754759690149601,0.44287106729534,0.15893760803167,0.792004524606568,0.200517347862289,-0.380262733832012,-0.749450331765093,0.896000494987583,-0.713768483938953,-0.459620645430792,0.0079732004402974
20,2.18767651388431,3.46170969772158,3.60908953816402,3.29210644620374,4.50672162537583,4.48816998192855,5.83106760346592,5.71091961702456,3.11862282092063,0.0615059826094106,5.0536898117679,0.28618493295966,0.781280006810719,-0.175378630655337,-0.449744596310141,-0.119675326082688,-0.417777687213926,0.506934451109064,0.834481645440679,0.424209930636162,0.0738186347806541,0.438698938038294,0.157488612240713,0.786174843420823,0.197414075031786,-0.372332901489759,-0.745078671686033,0.888885715737029,-0.699596259365075,-0.466617442486225,0.0101707661525281
21,2.38372189563335,3.52238337081944,3.64704790652421,3.34438994600199,4.50488718731995,4.50946152166175,5.78112633766174,5.65611022994618,3.15782866092046,0.0015826479844475,5.00861510512755,0.28959991134106,0.78648651814594,-0.179619113647773,-0.452346909138954,-0.123755381084992,-0.416890527609374,0.510904195834403,0.839921373825935,0.416648141845098,0.07327505614269,0.433841622839455,0.155597078783629,0.779139970276872,0.194317858511071,-0.36348127032822,-0.739552956864237,0.880006880524077,-0.682754211166842,-0.475066352839081,0.0131697575121398
22,2.60683836331612,3.59390566496214,3.69253778750975,3.4067722856824,4.50346466938587,4.53206587729463,5.72214971805918,5.58980986132747,3.20720719374166,-0.07341276286404,4.95872821026451,0.292963437288262,0.790343839499001,-0.183101756770967,-0.453926477304507,-0.127746643949108,-0.414719165488623,0.514021490675825,0.845769213583929,0.406239545308439,0.0742462186955877,0.428138362813918,0.153129370083484,0.770613845346248,0.191248506318543,-0.353444457937084,-0.732488887570598,0.868918554386072,-0.662275219872913,-0.485507825560521,0.0169057433105248
23,2.8617594623867,3.67695945549703,3.74650105854772,3.48046225038329,4.50269480231369,4.55525069648392,5.65318003711131,5.51060420360059,3.26919105091124,-0.16669432728034,4.90483876100518,0.296177837670884,0.792364359596727,-0.185478431883486,-0.454160029551045,-0.13142646100729,-0.410870885769502,0.515954343216913,0.85130268804064,0.392871042319731,0.0771958385602206,0.42145330612564,0.149972855389959,0.760329472894014,0.188250816702791,-0.342033686848897,-0.723487652965858,0.855238074877561,-0.637239267993493,-0.498308018715805,0.02109653004181
24,3.15069615670549,3.77071712937655,3.80912272918597,3.5656843594008,4.50283372752027,4.57780696598395,5.57407482438185,5.41836561443491,3.34581491893781,-0.280393749383399,4.84869067125693,0.299111341993399,0.792109946058389,-0.186371147127514,-0.452785927832986,-0.134498142073469,-0.404985810455198,0.516419173042608,0.855269248475791,0.376948864228696,0.0825289738585819,0.413690247189029,0.146081472792855,0.748047793680464,0.185361004997416,-0.32919199076574,-0.712198369649454,0.838746284385269,-0.607032904470778,-0.513345157331717,0.0251710950747608
25,3.473506044824,3.8731726662571,3.88003560590427,3.66199539245136,4.504085588372,4.59830962463778,5.48505650301687,5.31408044084866,3.43877191327111,-0.415445410748755,4.79236894089675,0.30160735491616,0.78934296364614,-0.185463180653323,-0.44970267868651,-0.136677688325654,-0.396783987029286,0.515306313695883,0.855986958714197,0.359413819368647,0.0905141843610633,0.404778396521098,0.141504573520761,0.733490383984178,0.182565575361555,-0.314991817980387,-0.698326374052362,0.819396876267127,-0.57153623385429,-0.52976667154926,0.0283028483611128
26,3.83068468243435,3.98182748963118,3.9587901195774,3.76891688479416,4.50657402345268,4.61530514693699,5.38597349401265,5.19927947067138,3.54983299513306,-0.572066537775467,4.73772047527116,0.303436181518138,0.78408133501353,-0.182538543820662,-0.444999268886062,-0.13780807201276,-0.386038765491041,0.512734783529853,0.851565863598814,0.341560667523553,0.101337986403907,0.394676449394589,0.136416059574722,0.716257151807508,0.179790317024561,-0.299581267254817,-0.681602584707659,0.797279258858271,-0.531217586215795,-0.545951578470071,0.0294772344798986
27,4.22742074370738,4.09246479515059,4.04392045896299,3.88461037242704,4.51029286140813,4.62714059502821,5.27740121473503,5.07751214084594,3.67923009175132,-0.747572919735613,4.68691603551395,0.30415153886858,0.776747124911635,-0.177577570375451,-0.439059585909962,-0.138034881509933,-0.372723662996849,0.509123447565944,0.840346452882016,0.325062878389756,0.115089977806923,0.383612681259138,0.131279866866414,0.696120113752757,0.176971136460752,-0.283291007484676,-0.662096611597948,0.772996535358808,-0.48786813842093,-0.55953946357213,0.0275214375539913
28,4.67094355665815,4.19595817091015,4.12977663298213,4.00145198152506,4.51488494065017,4.63222065813466,5.16501423294202,4.95859182579169,3.81943916034119,-0.929166362019353,4.64357727055889,0.303016965213984,0.768656151156327,-0.17116566683792,-0.432867866638402,-0.138096087519406,-0.357662367623391,0.505361365924151,0.82242142735698,0.311953956053597,0.13132989126189,0.372637918020642,0.127115739168765,0.674117174258666,0.174229714104484,-0.26691939775693,-0.641247682664149,0.748649157698078,-0.446101895180908,-0.568100153150086,0.0215072493000022
29,5.15400330070755,4.27882979870935,4.20471676424541,4.10346050210307,4.51942622032808,4.63080831339039,5.06348057655896,4.85938251291901,3.94931394199344,-1.08964155367192,4.61187323163869,0.299573770059187,0.762053346262004,-0.164860231591934,-0.427949600806273,-0.139096662914239,-0.343177738376447,0.502601421791841,0.801862925041987,0.303549406892091,0.148263431532889,0.363674656975132,0.125115688123122,0.653647306059648,0.172004013092755,-0.251873594649222,-0.622579746218599,0.728021367808983,-0.412770344247507,-0.57126505799562,0.0120741030546264
30,5.62898182816412,4.34297528996068,4.26819602227956,4.18968109905048,4.52357384933862,4.62504139204628,4.9743006500696,4.77988483853967,4.06401233275821,-1.22547515745822,4.58940207819374,0.293617002407822,0.75774541227875,-0.159394949997718,-0.424738823646383,-0.141717843993919,-0.329734765099267,0.501108888324086,0.781562282328989,0.298418632900791,0.165868993887033,0.356889540239611,0.125424278352361,0.635695222535167,0.170468327011572,-0.237361639717488,-0.606953222675136,0.711280394903613,-0.387859625096416,-0.571432106439363,2.43788483001925e-05
31,6.09657938691257,4.39688996954175,4.32690509955578,4.2689977109635,4.52760271322329,4.61562700331525,4.88879605915373,4.7112000381734,4.17280260076298,-1.34948165065146,4.57222157542911,0.283958151319306,0.755697587884653,-0.154629050153665,-0.423268505042902,-0.146561355349012,-0.315821025429048,0.500781755385536,0.761331070370727,0.294779655399596,0.1864094468411,0.351311843284702,0.128177716186922,0.619106970595684,0.169725842741009,-0.220780507318048,-0.593083950263106,0.69630272832512,-0.36818378932181,-0.570659223365122,-0.0156415197551214
32,6.61677303885804,4.43538332356814,4.37314424956532,4.33092690393272,4.5308807672824,4.60516827952949,4.81914732468905,4.6612660797222,4.25922198036179,-1.44477624866801,4.56117738566412,0.272017336423992,0.755982801255819,-0.15138362623172,-0.423969912342167,-0.152345282976462,-0.303171717119358,0.501420938035316,0.745370903702308,0.292130531801136,0.206594323970582,0.346945836999465,0.13270879438524,0.606722009198668,0.170058153787286,-0.203989684041688,-0.582640562939387,0.684407638528256,-0.355274538049772,-0.570627409810505,-0.0319692213267045
33,7.12443720293018,4.45962745454347,4.40485053422268,4.37294915732051,4.53317050373035,4.59631138797851,4.77008382216331,4.62965861576957,4.31814264759941,-1.50817115881437,4.5548991489532,0.260866799490668,0.757328863371708,-0.149567529410997,-0.426094773805251,-0.157049071757873,-0.293167688958642,0.502279744414534,0.735161612475445,0.290093964751131,0.22277881861271,0.343325826274989,0.13739075291484,0.59914790833992,0.171061180530131,-0.18981592997917,-0.575501706291201,0.675705554294706,-0.34782928223934,-0.571702996034141,-0.0454033299667062
34,7.55381361770777,4.47933547604405,4.43255297335768,4.40922902116578,4.53518881824506,4.58738831180801,4.7262546293789,4.60417186814361,4.36883877919455,-1.56173992281083,4.55028939166232,0.248873401196675,0.759235818893232,-0.148287361117307,-0.429689082344561,-0.161096040459671,-0.283276725510156,0.50310259585307,0.727375826636984,0.287979785731422,0.238403332121787,0.339071708804529,0.142725861945883,0.593688758582939,0.172630873532548,-0.175404004276888,-0.568865240922165,0.667239512552302,-0.342274900764502,-0.573927476553985,-0.0584815410600608
35,8.01512589780396,4.49658066759239,4.45859573624344,4.44280609740849,4.53708580783666,4.57796518249534,4.68412849234466,4.5824112287681,4.41527562339287,-1.61007135250884,4.5467255690885,0.235618324576232,0.761531594682082,-0.147272193893676,-0.435256821653398,-0.164089480019475,-0.272971611983653,0.503557020373857,0.72173328852135,0.28563095466564,0.254135497300387,0.333403831151852,0.148934391064157,0.590174023425737,0.174750627692784,-0.160076565919146,-0.56172313790918,0.658086839544888,-0.337907050721829,-0.577585549365689,-0.0716365050447327
36,8.56684759863253,4.51128292241998,4.48250002653064,4.47297641478,4.53879816042698,4.56842941176486,4.64454557585309,4.56479925039783,4.45623807711462,-1.65222097455732,4.54415720466252,0.221725289610524,0.763887444847918,-0.146262171532709,-0.443017459501991,-0.165234285088044,-0.262927976235129,0.503054517245513,0.718841130119524,0.283164204470673,0.26938413527555,0.325915544507329,0.15577997090247,0.589075593030826,0.177114366331638,-0.144406387961781,-0.553613173289707,0.648256017006769,-0.334704525449727,-0.582728512834869,-0.0842584993318922
37,9.24925716257965,4.5221161372654,4.50146063056034,4.49627028648878,4.54009290883934,4.5602686672974,4.61239659065086,4.55296711099099,4.48703467840324,-1.68375298814983,4.54265787981283,0.209364421616593,0.765746419351663,-0.14503579534983,-0.451667683894,-0.164151834127193,-0.255090549490494,0.501184234195161,0.719018776049465,0.280942545748976,0.28230411557307,0.317495909002999,0.162218211797836,0.590381263809139,0.178973736309688,-0.130594398329336,-0.545199256408559,0.639197305558445,-0.332814877094066,-0.588459347502799,-0.0947643195858196
38,10.0235428019205,4.52978004561195,4.51585123204244,4.5134060637896,4.5409800685203,4.55373119741795,4.58745294746558,4.54576588775688,4.5089439883231,-1.70627879616981,4.54188622436979,0.198871767711912,0.766972721662802,-0.143376059932401,-0.460179680452607,-0.161325197323357,-0.249933146430415,0.497897077942944,0.7214652939205,0.278894353332599,0.293327776791971,0.308760952665577,0.168083242795943,0.593243241739487,0.17993745367524,-0.118770784904145,-0.536626355708045,0.6314062643252,-0.331832448475215,-0.59418527006872,-0.103581229793462
39,10.9103514853619,4.53505791322352,4.52648230213927,4.52562327361693,4.54151146250795,4.54871746016036,4.56865713853864,4.54192133403667,4.5239398770285,-1.7219353060837,4.54155145497915,0.190139750528619,0.767586332362278,-0.141239433774042,-0.467864509932809,-0.157187746456483,-0.24748204873569,0.493279266099695,0.725444364538555,0.276679379859148,0.303259796346113,0.300062998133591,0.173597126747824,0.596832154173009,0.17988026426222,-0.10861959523053,-0.527926650658352,0.62508074960807,-0.331402057144954,-0.599625375429805,-0.111445215773784
40,11.9722640185916,4.53861208566697,4.53419345726052,4.53411842319833,4.54174128088751,4.54498134791261,4.55479095183556,4.54040592338749,4.53384359783163,-1.73260239471009,4.54145090843733,0.183065365943871,0.767627327204434,-0.138722307488579,-0.474417543749367,-0.151687996469447,-0.247837946062017,0.487250592264753,0.730610625996387,0.273674144244652,0.313052966228942,0.291375858210921,0.179288363465656,0.600473215026512,0.178756886930497,-0.0996881133070955,-0.518829972992567,0.620307866851135,-0.331289414791364,-0.604800746691019,-0.119161254662814
41,13.3816373566284,4.54045236928409,4.53858679775268,4.53871437965748,4.54172107192839,4.54282412396118,4.54677412270893,4.54043479749534,4.53884806292096,-1.73829695719228,4.54145418391514,0.179051947791421,0.767190509996132,-0.136564353113695,-0.47868763144026,-0.145603594804871,-0.250946375694472,0.480788133880431,0.735862256068589,0.26974313135181,0.321781101449519,0.284282210353584,0.184656897590553,0.602879053111282,0.176702229930777,-0.093167854919288,-0.510471712862493,0.61790738101373,-0.331387579741319,-0.608955042622073,-0.126014021764225
42,15.1353993961831,4.54098372322115,4.54006376329959,4.54017896205628,4.54164367907675,4.54212528441496,4.54403669061987,4.54077021007368,4.5403162122792,-1.74010407622004,4.54146275117172,0.178196459926458,0.766750602120486,-0.135824335624001,-0.480219369747365,-0.14110522574729,-0.254218752404877,0.476705940261082,0.739071031351616,0.266477502271538,0.326781256134853,0.28039157866432,0.188003268982446,0.603405614624381,0.174978874494341,-0.090022634614623,-0.50548108133789,0.617732256990408,-0.331534238899019,-0.611036800955492,-0.130005355045857
43,16.5552280172836,4.54123299874678,4.54078017623371,4.54085990219327,4.5415779218734,4.5417855299835,4.5427106376034,4.54104133805332,4.54095765077742,-1.74095086212097,4.54146566781385,0.178591494750048,0.766395993303523,-0.135689344601244,-0.48095547326471,-0.137188475185022,-0.257665772797014,0.473314365645568,0.741392777166869,0.263452549036787,0.33096698901146,0.278099200254134,0.190650997285807,0.603057992692872,0.173293833481372,-0.0879290312701659,-0.50149157893041,0.618326103559552,-0.331731235291955,-0.612512834729879,-0.133331981360377
44,17.9750566383842,4.54133610833982,4.54108531978972,4.54113930119198,4.54153842819227,4.54164194887548,4.54214829058533,4.54119631730731,4.54120568393111,-1.74130206219382,4.54146598178955,0.179445872842156,0.766190793057366,-0.136096351454555,-0.481200736116077,-0.133868433095898,-0.260397191226161,0.471067193823703,0.743042384174891,0.260952405046247,0.333479165200341,0.276405570278119,0.192503602724042,0.602345904890945,0.171952192602294,-0.0865476478318345,-0.498650789482094,0.619248114323774,-0.332014439385794,-0.613488294510657,-0.13532274973099
45,19.166242909097,4.54139292791081,4.54125393447444,4.54128891728002,4.54151132314269,4.54156244118351,4.54183994017777,4.54129873109446,4.54133181087987,-1.74149220343331,4.5414657554207,0.180664470205278,0.766058994001612,-0.136621025114867,-0.481304188897126,-0.131048658285677,-0.2630436823463,0.469003422019025,0.744190692451354,0.258709696066424,0.336005381966518,0.275649743718883,0.194001423912248,0.601390896860794,0.170541861546618,-0.0855066154000479,-0.496080681803778,0.620281990208208,-0.332301021468789,-0.61423103729387,-0.137315096818439
46,20.3574291798098,4.54143009953421,4.54136392812555,4.54138334523191,4.54148996439436,4.54151019060247,4.54164068691179,4.54137606620406,4.54140709276873,-1.74161409019639,4.54146514537872,0.182312273927743,0.7659950839899,-0.13766473240241,-0.481291440365141,-0.127353885479077,-0.266015226126565,0.466963247198795,0.745525396624507,0.255966155700683,0.33817822886481,0.274521752614598,0.195592313303957,0.600005583683774,0.168873796114168,-0.0842252602247048,-0.49327718152028,0.621782179260342,-0.332814855005578,-0.615051807389026,-0.138975057694877
47,21.8363161447811,4.54144614609509,4.5414119977993,4.54142322191352,4.54147880195877,4.54148764802114,4.54155437593529,4.54141468385147,4.54143683836326,-1.74166651388881,4.54146463502486,0.18404587009702,0.765998703806172,-0.138515940410916,-0.481288958953372,-0.124833097026342,-0.26852020274791,0.465143433590965,0.746141684044911,0.253856246271944,0.340587363239617,0.274700421985951,0.196689030855306,0.598698298992087,0.167240477244512,-0.083463002815695,-0.490852756268551,0.623029091569914,-0.33322942277347,-0.615556327747612,-0.14082434794393
48,23.1630563718609,4.54145319558958,4.54143314583607,4.54144028500135,4.54147327930959,4.54147784593407,4.54151677785433,4.54143324846596,4.54144888544064,-1.74168929995593,4.54146433826775,0.185279164089596,0.766052141287055,-0.139500847241894,-0.481213801872605,-0.1222296767829,-0.270300344352265,0.464078607836589,0.746907724551441,0.252026091017019,0.341516043378355,0.273990694659387,0.197533012701153,0.597576125177185,0.166077781772402,-0.0825698277742111,-0.489169974276648,0.624198837730314,-0.333727901802552,-0.616015787971002,-0.141461497120819
49,24.2387877756823,4.5414573551504,4.54144543142689,4.54144997691099,4.54146978892655,4.54147213763386,4.54149514542979,4.54144470516912,4.5414554108012,-1.7417024138762,4.54146413110401,0.18664003970187,0.766119486158996,-0.140285821678481,-0.481196294121627,-0.120370966949564,-0.271982038071164,0.462908115733681,0.747240265569006,0.25050027894442,0.343042036622927,0.274231284119798,0.198189092712841,0.596520266958784,0.16482111022944,-0.0820013085366987,-0.487484376238513,0.625182170637504,-0.334133815149047,-0.616325586605224,-0.142567375034304
50,25.2928064962324,4.54146023270466,4.54145381521889,4.54145643940998,4.54146721595895,4.54146823390824,4.54148053368913,4.54145295752457,4.54145955311341,-1.74171129180393,4.54146396146943,0.188086190862469,0.766235374407575,-0.141361970112027,-0.481144943243114,-0.117871561240682,-0.273765005757447,0.46178956001752,0.747782918978659,0.248660258382065,0.344204279614747,0.27400110640601,0.198916222895009,0.595257265106803,0.163457511407585,-0.081158483341311,-0.485701966877953,0.626417736337872,-0.334718220399847,-0.616704784494023,-0.143334923946183
51,26.5433818697605,4.54146191418937,4.54145865120401,4.54146007558045,4.54146560887445,4.54146598803664,4.54147219831299,4.54145798039094,4.54146175190873,-1.74171637310856,4.54146384632329,0.189726688706186,0.766374340004208,-0.142380839052942,-0.48113185111326,-0.115747881314059,-0.275566714598018,0.460525249933326,0.748048402532325,0.246903976314826,0.345863730497044,0.27442794449688,0.199554264208625,0.593964122008376,0.161922261144144,-0.0804849465618852,-0.483791007427492,0.627593359065055,-0.335294556237802,-0.617003200466074,-0.144456777136126
