t,x0,x1
50.01,78.06067806489573,1.1068949323666255
50.02,78.07172412999927,1.1023339049856329
50.03,78.08272507116573,1.097871290943437
50.04,78.09368187677109,1.0935072053807111
50.05,78.10459553536246,1.0892417596038555
50.06,78.11546703548694,1.0850750649192775
50.07,78.12629736569164,1.081007232633377
50.08,78.13708751452367,1.0770383740525564
50.09,78.14783847053012,1.073168600483215
50.1,78.15855122230754,1.0693980229472908
50.11,78.16922676168844,1.0657267302433937
50.120000000000005,78.17986608392127,1.0621547815865091
50.13,78.19047018410865,1.0586822353860137
50.14,78.20104005735317,1.0553091500512728
50.15,78.21157669875745,1.0520355839916573
50.16,78.22208110342414,1.0488615956165344
50.17,78.23255426645581,1.0457872433352784
50.18,78.24299718302531,1.0428125850420482
50.19,78.25341085030685,1.0399376614998437
50.2,78.26379626677681,1.0371624982787355
50.21,78.27415443076248,1.034487121300325
50.22,78.28448634059124,1.0319115564862051
50.23,78.29479299459045,1.0294358297579698
50.24,78.30507539108741,1.027059967037218
50.25,78.31533452840948,1.0247839942455443
50.26,78.32557140495126,1.0226079366500231
50.27,78.33578702011083,1.0205318081823624
50.28,78.34598237357838,1.018555616914525
50.29,78.35615846495502,1.0166793714791436
50.3,78.36631629384189,1.0149030805088537
50.31,78.37645685984006,1.0132267526362924
50.32,78.38658116255068,1.0116503964940942
50.33,78.39669020157484,1.0101740207148944
50.34,78.40678497656299,1.0087976334279674
50.35,78.41686648756213,1.0075212373144018
50.36,78.42693573456718,1.006344833340396
50.370000000000005,78.43699371753245,1.0052684227167985
50.38,78.4470414364122,1.0042920066544596
50.39,78.45707989116077,1.0034155863642271
50.4,78.46711008173244,1.0026391630569502
50.41,78.47713300808152,1.001962737943477
50.42,78.48714967016231,1.0013863122346576
50.43,78.4971610679291,1.0009098871413398
50.44,78.50716820136367,1.000533463502171
50.45,78.51717207058022,1.0002570400884994
50.46,78.5271736755903,1.00008061666087
50.47,78.5371740163857,1.0000041932229935
50.48,78.5471740929582,1.0000277697785802
50.49,78.5571749052995,1.0001513463313405
50.5,78.56717745340141,1.000374922884984
50.51,78.57718273725565,1.000698499443221
50.52,78.58719175685401,1.0011220760097634
50.53,78.59720551218822,1.00164565258832
50.54,78.60722500328389,1.0022692296556832
50.55,78.61725123025286,1.0029928083477866
50.56,78.62728519303741,1.0038163867029335
50.57,78.63732789156019,1.0047399624475115
50.58,78.64738032574391,1.0057635333079071
50.59,78.65744349551126,1.0068870970105086
50.6,78.66751840078491,1.0081106512817013
50.61,78.67760604148758,1.009434193847873
50.620000000000005,78.68770741754193,1.0108577224354118
50.63,78.69782352887066,1.0123812347707026
50.64,78.70795537553285,1.0140047298922226
50.65,78.71810395763612,1.0157282048924223
50.66,78.72827027444727,1.0175516458679972
50.67,78.7384553251698,1.019475038182459
50.68,78.74866010900722,1.021498367199324
50.69,78.758885625163,1.0236216182821058
50.7,78.76913287284067,1.0258447767943208
50.71,78.7794028512437,1.0281678280994802
50.72,78.7896965595756,1.0305907575610995
50.73,78.80001499703988,1.0331135505426956
50.74,78.81035916316898,1.0357361943639638
50.75,78.82073005685521,1.0384586654777508
50.76,78.83112867458354,1.0412809183166414
50.77,78.84155601271685,1.044202906329556
50.78,78.85201306761799,1.0472245829654092
50.79,78.86250083564987,1.0503459016731216
50.8,78.87302031317533,1.0535668159016134
50.81,78.88357249655725,1.0568872790997992
50.82,78.89415838215851,1.060307244716599
50.83,78.90477896634198,1.063826666200932
50.84,78.91543524604974,1.067445499102327
50.85,78.92612821548057,1.0711636716816657
50.86,78.93685886375818,1.0749810767277104
50.870000000000005,78.94762817983427,1.0788976059764293
50.88,78.95843715266055,1.0829131511637828
50.89,78.96928677118876,1.0870276040257394
50.9,78.9801780243706,1.0912408562982645
50.91,78.9911119011578,1.0955527997173269
50.92,79.00208939050206,1.0999633260188864
50.93,79.0131114813551,1.1044723269389116
50.94,79.0241791634653,1.109079695487081
50.95,79.03529341940629,1.1137852722168962
50.96,79.04645522283133,1.118588847183999
50.97,79.05766554719995,1.1234902094894472
50.98,79.06892536597168,1.1284891482342987
50.99,79.080235652606,1.1335854525196003
51.0,79.09159738056246,1.13877891144641
51.01,79.10301152330057,1.144069314115782
51.02,79.11447905427981,1.149456449628775
51.03,79.12600094695972,1.154940107086435
51.04,79.1375781756039,1.1605200743519264
51.05,79.14921169950104,1.1661960518687475
51.06,79.16090246406013,1.1719676741400742
51.07,79.17265141451216,1.1778345749407166
51.08,79.18445949608817,1.183796388045482
51.09,79.19632765401917,1.189852747229181
51.1,79.20825683353614,1.196003286266612
51.11,79.2202479798701,1.2022476389325851
51.120000000000005,79.23230203825206,1.2085854390019122
51.13,79.24441995391302,1.2150163202493904
51.14,79.2566026723847,1.221539910004562
51.15,79.2688511119593,1.228155703092896
51.16,79.28116617120347,1.2348631140999786
51.17,79.29354874855588,1.241661557170984
51.18,79.30599974245519,1.2485504464511006
51.19,79.31852005134007,1.2555291960855122
51.2,79.33111057364923,1.2625972202194082
51.21,79.34377220782127,1.269753932997962
51.22,79.35650585229492,1.2769987485663628
51.23,79.36931240550881,1.2843310810697994
51.24,79.38219276471456,1.291750328963922
51.25,79.39514778217999,1.2992557041884325
51.26,79.40817828413641,1.3068463272816675
51.27,79.42128509675351,1.3145213186050717
51.28,79.43446904620096,1.3222797985200727
51.29,79.44773095864844,1.3301208873881152
51.3,79.46107166026565,1.338043705570644
51.31,79.47449197722224,1.3460473734290863
51.32,79.48799273568794,1.3541310113248872
51.33,79.50157476183239,1.3622937396194854
51.34,79.51523887747457,1.3705346481089806
51.35,79.52898583554028,1.3788525809445893
51.36,79.54281635676261,1.3872462851356735
