0.01,0.01414188444583809
0.02,0.028282393182553402
0.03,0.04242005378314375
0.04,0.056553471167456695
0.05,0.07068123640169863
0.06,0.08480193956242621
0.07,0.0989141730888683
0.08,0.11301653164765034
0.09,0.12710761247043292
0.1,0.14118601746770226
0.11,0.15525035057641096
0.12,0.16929922193714614
0.13,0.18333124398130654
0.14,0.19734503631085118
0.15,0.21133922224159335
0.16,0.225312431673059
0.17,0.23926330078746944
0.18,0.25319046790722993
0.19,0.2670925884969657
0.2,0.28096832250729076
0.21,0.29481632988881895
0.22,0.30863527265894003
0.23,0.3224238358243041
0.24,0.33618071830918395
0.25,0.3499046192129296
0.26,0.36359423763169985
0.27,0.377248285145803
0.28,0.3908655004209711
0.29,0.4044446253949831
0.3,0.41798440200561815
0.31,0.43148357710033425
0.32,0.44494092941049757
0.33,0.4583552501594217
0.34,0.4717253305933944
0.35000000000000003,0.485049962645629
0.36,0.49832796174400174
0.37,0.5115581717417138
0.38,0.5247394381700763
0.39,0.5378706065596126
0.4,0.5509505322716659
0.41000000000000003,0.5639781096513321
0.42,0.5769522426193335
0.43,0.5898718350963933
0.44,0.6027357904075625
0.45,0.6155430405816967
0.46,0.6282925582843654
0.47000000000000003,0.6409833182493588
0.48,0.6536142952104673
0.49,0.6661844639014811
0.5,0.6786928085850105
0.51,0.6911383677473565
0.52,0.7035201987671373
0.53,0.7158373590370521
0.54,0.7280889059497997
0.55,0.740273897032549
0.56,0.7523914146682428
0.5700000000000001,0.7644405941914401
0.58,0.7764205776781854
0.59,0.7883305072045235
0.6,0.8001695248464986
0.61,0.8119367749705662
0.62,0.8236314450705655
0.63,0.8352527609020413
0.64,0.8467999495379389
0.65,0.8582722380512037
0.66,0.8696688535147812
0.67,0.8809890323370765
0.68,0.8922320655884337
0.6900000000000001,0.9033972641405318
0.7000000000000001,0.914483938891567
0.71,0.9254914007397353
0.72,0.9364189606961726
0.73,0.9472659529166513
0.74,0.9580317627711241
0.75,0.9687157824911534
0.76,0.9793174043083017
0.77,0.9898360204541318
0.78,1.0002710251036575
0.79,1.0106218511787295
0.8,1.0208879673038143
0.81,1.0310688434367097
0.8200000000000001,1.0411639495352139
0.8300000000000001,1.0511727555571249
0.84,1.0610947392119958
0.85,1.070929425683878
0.86,1.0806763581120113
0.87,1.0903350796689204
0.88,1.0999051335271288
0.89,1.1093860629330548
0.9,1.118777429840768
0.91,1.1280788393763652
0.92,1.1372899027227732
0.93,1.1464102310629194
0.9400000000000001,1.1554394355797304
0.9500000000000001,1.164377126977064
0.96,1.1732229395267944
0.97,1.1819765510942999
0.98,1.1906376430725163
0.99,1.199205896854379
1.,1.2076809938328235
1.01,1.2160626154007854
1.02,1.2243504433865608
1.03,1.2325441860399597
1.04,1.2406435909105007
1.05,1.2486484085398246
1.06,1.2565583894695738
1.07,1.2643732842413895
1.08,1.2720928433969139
1.09,1.2797168175012934
1.1,1.2872449767436158
1.11,1.2946771262751657
1.12,1.3020130717516427
1.1300000000000001,1.309252618828747
1.1400000000000001,1.3163955731621784
1.1500000000000001,1.3234417404776904
1.16,1.3303909390218662
1.17,1.3372430130052462
1.18,1.3439978097763055
1.19,1.3506551766835202
1.2,1.3572149610753659
1.21,1.3636770105677878
1.22,1.3700411869792224
1.23,1.3763073722675752
1.24,1.382475449825039
1.25,1.3885453030438064
1.26,1.3945168153160699
1.27,1.4003898705666946
1.28,1.406164366767869
1.29,1.4118402165138626
1.3,1.4174173330295754
1.31,1.4228956295399062
1.32,1.428275019269754
1.33,1.4335554163608075
1.34,1.4387367484611902
1.35,1.4438189530588392
1.36,1.448801967821531
1.37,1.4536857304170407
1.3800000000000001,1.4584701785131453
1.3900000000000001,1.4631552510712162
1.4000000000000001,1.4677408990150151
1.41,1.4722270793879986
1.42,1.4766137492545959
1.43,1.4809008656792368
1.44,1.4850883857263508
1.45,1.4891762680984792
1.46,1.4931644813954046
1.47,1.4970529976197329
1.48,1.5008417887592786
1.49,1.504530826801856
1.5,1.5081200837352797
1.51,1.511609532073439
1.52,1.51499915213498
1.53,1.5182889285564813
1.54,1.5214788459922868
1.55,1.5245688890967395
1.56,1.5275590425241827
1.57,1.5304492909289598
1.58,1.5332396189654136
1.59,1.5359300125182846
1.6,1.5385204642464212
1.61,1.5410109680619282
1.62,1.5434015177840505
1.6300000000000001,1.5456921072320333
1.6400000000000001,1.5478827302251217
1.6500000000000001,1.5499733805825606
1.6600000000000001,1.5519640521235951
1.67,1.5538547390066908
1.68,1.5556454387497896
1.69,1.5573361498132277
1.7,1.5589268705130979
1.71,1.5604175991654936
1.72,1.5618083340865074
1.73,1.5630990735922328
1.74,1.5642898159987624
1.75,1.565380559681886
1.76,1.5663713042713412
1.77,1.567262049769101
1.78,1.5680527960047284
1.79,1.5687435428077858
1.8,1.5693342900078364
1.81,1.5698250374344431
1.82,1.570215784917168
1.83,1.5705065322873102
1.84,1.570697279561061
1.85,1.570788026821399
1.86,1.5707787740792116
1.87,1.5706695213453863
1.8800000000000001,1.570460268630811
1.8900000000000001,1.5701510159463732
1.9000000000000001,1.5697417633029604
1.9100000000000001,1.5692325107114606
1.92,1.568623257980044
1.93,1.5679140051623086
1.94,1.5671047527709423
1.95,1.56619550132038
1.96,1.5651862513250565
1.97,1.5640770032994065
1.98,1.562867757757865
1.99,1.561558515214866
2.,1.560149275936954
2.0100000000000002,1.5586400410350727
2.02,1.557030813431943
2.0300000000000002,1.5553215961122169
2.04,1.5535123920605463
2.05,1.5516032042615826
2.06,1.549594035699978
2.07,1.5474848893603843
2.08,1.5452757680331213
2.09,1.5429666761162737
2.1,1.5405576223237014
2.11,1.538048615722823
2.12,1.5354396653810556
2.13,1.532730780365817
2.14,1.529921969744525
2.15,1.527013242584597
2.16,1.5240046066196278
2.17,1.5208960600679193
2.18,1.5176876230676946
2.19,1.514379321622997
2.2,1.51097118173787
2.21,1.5074632294163568
2.22,1.5038554906625008
2.23,1.5001479914803455
2.24,1.4963407578739338
2.25,1.4924338158473096
2.2600000000000002,1.4884271914045155
2.27,1.4843209105495958
2.2800000000000002,1.480114999286593
2.29,1.4758094836195508
2.3000000000000003,1.471404390436043
2.31,1.4668997648555138
2.32,1.4622956678280306
2.33,1.4575921607695128
