x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
0.464299951630082,0.167771112551208,0.775104993371503,0.292562748138165,-0.475539441390469,-0.771320383586711,0.844048002484679,-0.936497924362644,-0.290347398060921,0.125126832072685
0.464471047092699,0.167810919885702,0.775625173621929,0.292105235434794,-0.475655827785658,-0.771329566051809,0.845314339950192,-0.935623810452011,-0.29124748460695,0.123738451348242
0.464799077768576,0.167868723810525,0.776662879161671,0.291197648959456,-0.475870968952028,-0.771347040547482,0.847772525209728,-0.933882656544241,-0.293036548230804,0.121044797152245
0.465109346130799,0.167903007021148,0.777694674527383,0.290299659301905,-0.47606235107197,-0.771363440522768,0.850136770164399,-0.932150988445011,-0.294811385496049,0.118453098708523
0.466432336589293,0.167862909284359,0.782692482619257,0.285945923425314,-0.476677944474943,-0.771428980058546,0.860736707341566,-0.923634651060119,-0.3034760019111,0.106755294147558
0.467636936318147,0.16759617364196,0.788295443680359,0.280900921914364,-0.476715149879199,-0.771470810441069,0.871469475809724,-0.913531490415771,-0.313613899900729,0.0946400247497598
0.468553841483662,0.167234159463962,0.793609562084192,0.27577202882474,-0.475974117716129,-0.771466717249962,0.880938730194694,-0.903025419654929,-0.323984053031303,0.0835491099694171
0.469140041089363,0.166885144373133,0.797964560516828,0.271168564485141,-0.47462153939895,-0.771414263352234,0.888357904124427,-0.893411421735116,-0.33330576523005,0.0744434275493093
0.469508459773822,0.166543176856862,0.801793199746611,0.266674368767739,-0.472667843011538,-0.771310015893253,0.894715699332582,-0.883870075496593,-0.342381895895043,0.0662011009562906
0.469691764047312,0.166101189476754,0.80619161366317,0.26070124533424,-0.469110442538054,-0.771074766987172,0.901930573143331,-0.870966365065304,-0.354347085356868,0.0560877935193276
0.469429003732971,0.165589214382251,0.810442207325621,0.253405277893418,-0.463318859030807,-0.770604748200741,0.908978683531783,-0.854876917893346,-0.368701609948477,0.044862421300689
0.468400222066133,0.165027519128505,0.813751601296481,0.244934226951816,-0.45471047259799,-0.769737042861061,0.914869896302471,-0.835746555984874,-0.38483065941761,0.0332448606653765
0.466386748189761,0.16444727990961,0.815211743341213,0.236094909377598,-0.443747505711333,-0.768337166407484,0.91842307220893,-0.81521691051562,-0.400835351116692,0.0227754642298072
0.463487887589168,0.163849273494889,0.81453920415815,0.227851499655449,-0.43186872310076,-0.766393267449593,0.91920528544011,-0.795387241439589,-0.414856341445122,0.0147732306261108
0.460056811601849,0.163208369566135,0.812162350872862,0.220790885762552,-0.420502897611516,-0.764020681400068,0.917659078626925,-0.777585020432272,-0.426174874492255,0.0096053561196325
0.456521429985609,0.162517329166331,0.808819681266818,0.215111868405341,-0.410544114179035,-0.761426055187956,0.914630373162032,-0.762343637737582,-0.434959820334949,0.0068712491825859
0.45311507647984,0.161777819199388,0.805076588241988,0.210604279486382,-0.402047311557324,-0.758748261874292,0.910830171268473,-0.74927768931146,-0.441941190969025,0.0058083306434828
0.44983126059945,0.160975125386254,0.801130418503227,0.206896817685789,-0.394572821441583,-0.755980791540963,0.906558915907753,-0.737529309041497,-0.44791419100724,0.0058026262463632
0.446524576704257,0.160066145073835,0.796904376832192,0.203650174002119,-0.387564176430502,-0.752994713284899,0.901770569550326,-0.726144698282197,-0.453548452796969,0.0065354501326055
0.44287106729534,0.15893760803167,0.792004524606568,0.200517347862289,-0.380262733832012,-0.749450331765093,0.896000494987583,-0.713768483938953,-0.459620645430792,0.0079732004402974
0.438698938038294,0.157488612240713,0.786174843420823,0.197414075031786,-0.372332901489759,-0.745078671686033,0.888885715737029,-0.699596259365075,-0.466617442486225,0.0101707661525281
0.433841622839455,0.155597078783629,0.779139970276872,0.194317858511071,-0.36348127032822,-0.739552956864237,0.880006880524077,-0.682754211166842,-0.475066352839081,0.0131697575121398
0.428138362813918,0.153129370083484,0.770613845346248,0.191248506318543,-0.353444457937084,-0.732488887570598,0.868918554386072,-0.662275219872913,-0.485507825560521,0.0169057433105248
0.42145330612564,0.149972855389959,0.760329472894014,0.188250816702791,-0.342033686848897,-0.723487652965858,0.855238074877561,-0.637239267993493,-0.498308018715805,0.02109653004181
0.413690247189029,0.146081472792855,0.748047793680464,0.185361004997416,-0.32919199076574,-0.712198369649454,0.838746284385269,-0.607032904470778,-0.513345157331717,0.0251710950747608
0.404778396521098,0.141504573520761,0.733490383984178,0.182565575361555,-0.314991817980387,-0.698326374052362,0.819396876267127,-0.57153623385429,-0.52976667154926,0.0283028483611128
0.394676449394589,0.136416059574722,0.716257151807508,0.179790317024561,-0.299581267254817,-0.681602584707659,0.797279258858271,-0.531217586215795,-0.545951578470071,0.0294772344798986
0.383612681259138,0.131279866866414,0.696120113752757,0.176971136460752,-0.283291007484676,-0.662096611597948,0.772996535358808,-0.48786813842093,-0.55953946357213,0.0275214375539913
0.372637918020642,0.127115739168765,0.674117174258666,0.174229714104484,-0.26691939775693,-0.641247682664149,0.748649157698078,-0.446101895180908,-0.568100153150086,0.0215072493000022
0.363674656975132,0.125115688123122,0.653647306059648,0.172004013092755,-0.251873594649222,-0.622579746218599,0.728021367808983,-0.412770344247507,-0.57126505799562,0.0120741030546264
0.356889540239611,0.125424278352361,0.635695222535167,0.170468327011572,-0.237361639717488,-0.606953222675136,0.711280394903613,-0.387859625096416,-0.571432106439363,2.43788483001925e-05
0.351311843284702,0.128177716186922,0.619106970595684,0.169725842741009,-0.220780507318048,-0.593083950263106,0.69630272832512,-0.36818378932181,-0.570659223365122,-0.0156415197551214
0.346945836999465,0.13270879438524,0.606722009198668,0.170058153787286,-0.203989684041688,-0.582640562939387,0.684407638528256,-0.355274538049772,-0.570627409810505,-0.0319692213267045
0.343325826274989,0.13739075291484,0.59914790833992,0.171061180530131,-0.18981592997917,-0.575501706291201,0.675705554294706,-0.34782928223934,-0.571702996034141,-0.0454033299667062
0.339071708804529,0.142725861945883,0.593688758582939,0.172630873532548,-0.175404004276888,-0.568865240922165,0.667239512552302,-0.342274900764502,-0.573927476553985,-0.0584815410600608
0.333403831151852,0.148934391064157,0.590174023425737,0.174750627692784,-0.160076565919146,-0.56172313790918,0.658086839544888,-0.337907050721829,-0.577585549365689,-0.0716365050447327
0.325915544507329,0.15577997090247,0.589075593030826,0.177114366331638,-0.144406387961781,-0.553613173289707,0.648256017006769,-0.334704525449727,-0.582728512834869,-0.0842584993318922
0.317495909002999,0.162218211797836,0.590381263809139,0.178973736309688,-0.130594398329336,-0.545199256408559,0.639197305558445,-0.332814877094066,-0.588459347502799,-0.0947643195858196
0.308760952665577,0.168083242795943,0.593243241739487,0.17993745367524,-0.118770784904145,-0.536626355708045,0.6314062643252,-0.331832448475215,-0.59418527006872,-0.103581229793462
0.300062998133591,0.173597126747824,0.596832154173009,0.17988026426222,-0.10861959523053,-0.527926650658352,0.62508074960807,-0.331402057144954,-0.599625375429805,-0.111445215773784
0.291375858210921,0.179288363465656,0.600473215026512,0.178756886930497,-0.0996881133070955,-0.518829972992567,0.620307866851135,-0.331289414791364,-0.604800746691019,-0.119161254662814
0.284282210353584,0.184656897590553,0.602879053111282,0.176702229930777,-0.093167854919288,-0.510471712862493,0.61790738101373,-0.331387579741319,-0.608955042622073,-0.126014021764225
0.28039157866432,0.188003268982446,0.603405614624381,0.174978874494341,-0.090022634614623,-0.50548108133789,0.617732256990408,-0.331534238899019,-0.611036800955492,-0.130005355045857
0.278099200254134,0.190650997285807,0.603057992692872,0.173293833481372,-0.0879290312701659,-0.50149157893041,0.618326103559552,-0.331731235291955,-0.612512834729879,-0.133331981360377
0.276405570278119,0.192503602724042,0.602345904890945,0.171952192602294,-0.0865476478318345,-0.498650789482094,0.619248114323774,-0.332014439385794,-0.613488294510657,-0.13532274973099
0.275649743718883,0.194001423912248,0.601390896860794,0.170541861546618,-0.0855066154000479,-0.496080681803778,0.620281990208208,-0.332301021468789,-0.61423103729387,-0.137315096818439
0.274521752614598,0.195592313303957,0.600005583683774,0.168873796114168,-0.0842252602247048,-0.49327718152028,0.621782179260342,-0.332814855005578,-0.615051807389026,-0.138975057694877
0.274700421985951,0.196689030855306,0.598698298992087,0.167240477244512,-0.083463002815695,-0.490852756268551,0.623029091569914,-0.33322942277347,-0.615556327747612,-0.14082434794393
0.273990694659387,0.197533012701153,0.597576125177185,0.166077781772402,-0.0825698277742111,-0.489169974276648,0.624198837730314,-0.333727901802552,-0.616015787971002,-0.141461497120819
0.274231284119798,0.198189092712841,0.596520266958784,0.16482111022944,-0.0820013085366987,-0.487484376238513,0.625182170637504,-0.334133815149047,-0.616325586605224,-0.142567375034304
0.27400110640601,0.198916222895009,0.595257265106803,0.163457511407585,-0.081158483341311,-0.485701966877953,0.626417736337872,-0.334718220399847,-0.616704784494023,-0.143334923946183
0.27442794449688,0.199554264208625,0.593964122008376,0.161922261144144,-0.0804849465618852,-0.483791007427492,0.627593359065055,-0.335294556237802,-0.617003200466074,-0.144456777136126
0.274121234753923,0.200108751486754,0.592802570767841,0.160721335840878,-0.0796656263237351,-0.482316811702176,0.628734879958789,-0.33591989696239,-0.617295362461912,-0.144859612264303
0.274632668206475,0.200489231202034,0.591874322864405,0.159578315334251,-0.0792282656096318,-0.480965529655791,0.629545824234627,-0.336370095734716,-0.617458478455594,-0.145666529292394
0.2745371395096,0.200885931142631,0.590918407205261,0.158564427405919,-0.0785895553498359,-0.47977200694628,0.630463159307527,-0.336916969179491,-0.617652561853742,-0.146006508147925
0.274965095854075,0.201249385346891,0.58994156178832,0.157395534914317,-0.0780854832808989,-0.478428143244643,0.631328394044812,-0.337449720823231,-0.61780359734268,-0.146681564163297
0.274849791111682,0.201618022187105,0.588962160427277,0.156374318757063,-0.0774192209711113,-0.47725816607426,0.632270747984061,-0.338057234738648,-0.617970713575098,-0.146938242014406
0.275374407870995,0.201878406407832,0.588176972779108,0.155392930920291,-0.0770606033527052,-0.476156471870373,0.632939720858348,-0.338505217100971,-0.618060608778864,-0.147548074639997
