x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
0.190959866970148,0.766527493194539,-0.143432406660486,-0.481087201538884,-0.113440266971008,-0.276975203552702,0.459669996248938,0.748513582676341,0.245269965343324,0.346609276199409
0.192169359973615,0.766655083718272,-0.144163402473592,-0.481089126052835,-0.112076795254468,-0.278167062157987,0.45877403674262,0.748583819923613,0.244065220800168,0.347863966690211
0.193199535151665,0.766803803464022,-0.145019485531126,-0.481066584629322,-0.110297776942018,-0.2792470011666,0.458071195341937,0.748872218269835,0.242765675602225,0.348533522349
0.194416061797981,0.766961900072395,-0.145823670105766,-0.481065150946623,-0.108822225166152,-0.280389611056433,0.45720120724033,0.748955257303611,0.241501368560475,0.349679964209799
0.19543883291388,0.767135499769627,-0.146709737077656,-0.48104615570563,-0.107013404387905,-0.281406017034012,0.456514282216528,0.74922631873595,0.240186248805713,0.350289233673123
0.196467011425132,0.767277395302345,-0.147338354099534,-0.481049585446324,-0.105966588140132,-0.28228809169113,0.455771342120791,0.749202393980321,0.23919580671227,0.351343771745878
0.19721168899107,0.767421044846401,-0.148012506727129,-0.481036285286387,-0.104590275929333,-0.283000659982496,0.455272710597871,0.749403992313254,0.238207619933266,0.351737773153098
0.198077840826458,0.767554964576893,-0.148567102995707,-0.481036064383825,-0.103663262304961,-0.283716876683149,0.454649718960796,0.749390260338592,0.237347308345577,0.352578315228943
0.198812331914794,0.767703975735909,-0.149212164152439,-0.48102568085435,-0.102374608311457,-0.284380762132295,0.454148053606913,0.749551998212361,0.236398318188768,0.352993639701413
0.199622972547241,0.767832819355559,-0.149700064774631,-0.481025135595801,-0.101613161209206,-0.285008028202607,0.453555777387842,0.749494967351986,0.235633452673578,0.353821502375654
0.20017550682282,0.767959695377592,-0.150225524386197,-0.48101585811757,-0.1005267293412,-0.285503193771575,0.453178452612572,0.749650357526177,0.234866687034031,0.354055708152967
0.200820543129523,0.768065316425192,-0.15059951346816,-0.481014233876739,-0.0999680206095425,-0.285977606907835,0.452701628455213,0.74958589528706,0.234275349894397,0.354725743580508
0.201311585519536,0.768179858613436,-0.151047108896716,-0.481007212876922,-0.0990556249437863,-0.286395812396046,0.452358394025981,0.749701770913397,0.233615800599116,0.354953451351622
0.201909992170697,0.768280728352707,-0.151385196461549,-0.481004534946553,-0.0985635385863344,-0.286817630431021,0.451911718457364,0.749632313078272,0.233076676016444,0.355574574259591
0.202312304888951,0.768383767039058,-0.151777335912008,-0.480998471399459,-0.0977320483617287,-0.287159368703716,0.451629422253745,0.749754028847982,0.232500323712317,0.355702479544475
0.202809778331804,0.76846471380088,-0.152028703425323,-0.480995911522638,-0.0974092474415896,-0.287488113615472,0.451252355239696,0.749668068815243,0.232088302505026,0.356253859221991
0.203132383728401,0.768550487743665,-0.152345223043918,-0.480991583534031,-0.0967273785244624,-0.287755649075285,0.451023274722282,0.749770655041539,0.231620424298511,0.356337710552915
0.203567762345966,0.768622465775652,-0.152560455098897,-0.480988827989002,-0.096453950920046,-0.288033839905571,0.45069136040616,0.749694257458342,0.231263858629238,0.356812471207773
0.203845329058018,0.768699845286643,-0.152840469456572,-0.480985708477617,-0.0958337555202008,-0.288261090855594,0.45049296090577,0.749794895644301,0.230848264235563,0.356854831089305
0.204229709908346,0.768759213356836,-0.153004468712971,-0.480983266084903,-0.0956661122064598,-0.28849097840397,0.450196651567016,0.749705581253432,0.2305653623168,0.35730340891549
0.204440887050632,0.768822969998875,-0.153234621701245,-0.480981580492052,-0.0951311770633031,-0.288665894997595,0.450046074146743,0.749805028896272,0.230223998007901,0.357289418063389
0.204767630072604,0.768871867402552,-0.15336329301406,-0.48097956466458,-0.0950151393990991,-0.288852873093244,0.449793076489245,0.749723318939672,0.229995713489467,0.357674365687061
0.204947779156404,0.76892717938675,-0.153560715708474,-0.48097904016048,-0.0945454490879979,-0.288999033882311,0.44966412007437,0.749815121387354,0.229700569661565,0.357644571082437
0.205243018223703,0.768968026659623,-0.153660260661093,-0.480977438019717,-0.0944858438044056,-0.289158237290022,0.449434397091109,0.749729678890376,0.229514574664781,0.358007186155261
0.205378958433179,0.769014534955267,-0.153829348427178,-0.480978129490291,-0.0940573993640267,-0.289272736578677,0.449338638023064,0.749826639398794,0.229262701134979,0.357931243824506
0.205634710492083,0.769046518519476,-0.15390019902842,-0.480977023902485,-0.0940474698597361,-0.28940223704917,0.449139009179982,0.749742169128799,0.229120407786077,0.358259216643011
0.205744496079541,0.769085356771863,-0.154042427335154,-0.480978668401858,-0.0936735996506207,-0.289494245688461,0.44906239321544,0.749832976489621,0.228907243029519,0.358171577399727
0.205974166276471,0.76911144209523,-0.154095129150728,-0.480978074530139,-0.0936923352795023,-0.289604168154296,0.448883117858694,0.749751461823186,0.228792481000811,0.35847213996989
0.206057466078752,0.769144450712829,-0.15421971531981,-0.480980701876931,-0.0933443694755157,-0.289677331791783,0.448826869049056,0.749845655179924,0.228606090198871,0.358356689154223
0.206264099971554,0.76916419697233,-0.154252112403884,-0.480980490725793,-0.0934030797848338,-0.28976894517847,0.44866541359091,0.749761669296639,0.228521653772369,0.358642696398795
0.206325488479375,0.769191401185007,-0.154358338222511,-0.480983878157163,-0.093089295211637,-0.289825530704598,0.448625876854437,0.749854300261305,0.228362666447074,0.358512410978328
0.206510588413314,0.769206554573871,-0.154378046437293,-0.480984140223777,-0.0931653925453673,-0.289902523299226,0.448481617713545,0.749774542797401,0.228298250249125,0.358773650668024
0.206556238912036,0.769229463897794,-0.154471181724589,-0.480988250724135,-0.0928747436040974,-0.289947094901721,0.448454334184266,0.749867079841678,0.228158627905755,0.358630628122631
0.206727319815621,0.769240356709726,-0.154477732189354,-0.480988828811472,-0.0929773302342509,-0.290012734151372,0.448321211777464,0.749785544261935,0.228113751695841,0.35888354303548
0.206756249362792,0.769259347473452,-0.154559671370174,-0.480993557312127,-0.0927043240214708,-0.290045934665694,0.448307035415208,0.749879606532107,0.227991455554589,0.358724894940933
0.206912069904624,0.769266760152308,-0.154556743565028,-0.480994465068791,-0.0928213031545313,-0.290101315851924,0.448186198665956,0.749800286365771,0.227961594350816,0.358962020110415
0.206930776589218,0.769282510774903,-0.15462869914604,-0.480999687634039,-0.0925682020994413,-0.290126311450038,0.448180034718952,0.749892755500199,0.227853939504854,0.358797985151049
0.207076406327009,0.769287063327267,-0.154617633853119,-0.481000878996613,-0.0926998762799846,-0.290174056222745,0.448067514500358,0.749813707461657,0.227836425540154,0.359026430105634
0.207083674312907,0.769300214358512,-0.154682617137966,-0.481006591392893,-0.0924565635991183,-0.290191562702569,0.44807047136022,0.749908073263484,0.227739717079885,0.358850286367154
0.207219866506784,0.7693022490366,-0.15466445323918,-0.481007976722198,-0.092601201479792,-0.290232592317716,0.447965599425404,0.749829139470107,0.227733215132772,0.359071256096835
0.207219578451381,0.769313088776531,-0.154722493322757,-0.481014030442034,-0.0923716976531464,-0.290244319210308,0.447974516216086,0.749922462441176,0.227646862897907,0.358891133754781
0.207347754682404,0.769313174111541,-0.154699273070949,-0.481015642800235,-0.0925238821959268,-0.290279943220136,0.447876265620987,0.749844912248708,0.227648353658974,0.359103382874249
0.207340325242811,0.769322216674801,-0.1547524294,-0.481022053118444,-0.0923020041813062,-0.290286792310199,0.447890924265844,0.749939043783335,0.227569526878871,0.358916344073902
0.207462820696187,0.769320546990467,-0.154724155590824,-0.481023784892776,-0.0924644048816012,-0.290318095390037,0.447797337289294,0.749860896517802,0.227578710353988,0.359125230817118
0.20744947279779,0.769328042044482,-0.154772944352799,-0.481030451582769,-0.0922502464421783,-0.290320868635166,0.447816698068308,0.749955080681063,0.227506626972806,0.35893369235808
0.207566085289697,0.769325023591583,-0.154741303904384,-0.481032327668646,-0.0924173495648062,-0.290348408215069,0.447727980039782,0.749878102860962,0.227521283941478,0.35913601553902
0.207548397254511,0.769331245210498,-0.154786441530308,-0.481039230559,-0.0922099836520729,-0.290347975313029,0.447750824116353,0.749972107607635,0.227454692271251,0.358941466503779
0.207661186956425,0.769327038608477,-0.154751473016725,-0.48104119403373,-0.0923836644014041,-0.290372634166797,0.447665295514265,0.749894876736086,0.227474435125052,0.359141234587969
0.207639060437741,0.769332248150768,-0.15479393503415,-0.481048299073721,-0.0921802553136132,-0.290369372597996,0.447691685269708,0.749989471840935,0.227412109822999,0.358942388406946
0.207748010165258,0.769327097038715,-0.154756526221403,-0.481050330862953,-0.0923579280076228,-0.290391528542615,0.447609336213572,0.749912662518086,0.227435797245492,0.359138512363085
0.207723025033501,0.769331425895105,-0.154796376256827,-0.481057587002288,-0.0921597920208515,-0.29038610710004,0.447637994346013,0.750006818921746,0.227377392927268,0.358938307165992
0.20782906664,0.769325487577907,-0.154756913008769,-0.481059681972158,-0.0923409933318983,-0.290406265890211,0.447558090607299,0.749930257706094,0.227404326491431,0.359131727089922
0.207801051354807,0.769329141794646,-0.15479499581092,-0.481067090737385,-0.0921453655846299,-0.290398929874355,0.447589168866767,0.750024875381861,0.227348750574933,0.358928495943893
0.207904761420845,0.769322541833152,-0.154753726167461,-0.48106920652126,-0.0923300829323132,-0.290417470645082,0.447511205466526,0.749948218949071,0.22737854277707,0.35912031772907
0.207874604358054,0.769325616741767,-0.154790108895479,-0.481076718665125,-0.0921377505285216,-0.290408635651301,0.447543961191029,0.750042633027227,0.227325585905384,0.358915914426583
0.207976095898018,0.769318497943095,-0.154747572566434,-0.481078867122919,-0.0923243097489695,-0.290425792624562,0.447467860894804,0.749966377812562,0.227357478105979,0.359105333318043
0.20794402529237,0.769321112956292,-0.154782673874587,-0.481086484164122,-0.0921341120357299,-0.290415689427759,0.447502127028146,0.750060888383938,0.227306528776779,0.358899378974289
0.20804403964799,0.769313539801568,-0.154738874371305,-0.481088631586033,-0.0923232957688567,-0.290431789645321,0.447427268887292,0.74998445070949,0.227340408091465,0.359087986143328
0.20801028272436,0.769315788753375,-0.15477294468922,-0.481096327027794,-0.092134807905764,-0.29042062978417,0.447462841677559,0.750079028463279,0.22729111965898,0.358880750039013
0.208108745982725,0.769307868345004,-0.154728300814046,-0.481098475784789,-0.092325252329907,-0.290435806099886,0.447389281240093,0.750002833061029,0.227326440530361,0.359067767779033
0.208095829997921,0.76930843201882,-0.154743834312364,-0.481102949182675,-0.0922336683584933,-0.290430142805126,0.447404714103743,0.750050460995004,0.227302062179539,0.358964197273247
0.208114787899374,0.769306527128782,-0.154740325438905,-0.48110606950786,-0.0922336703989417,-0.290430811518078,0.447393848327214,0.750056856330739,0.227298183973279,0.358955775114014
